course_code,prof_id,summary,metadata
SPA100,1835082.0,This professor was unprofessional and did not help students succeed in his class. Extremely engaging and helpful. Best prof ever! Prof. Armas was not really helpful but I liked his foreign personality. I recommend the course because it's super funny.,"Summarize the following student feedback in a formal, third-person tone.
Course: SPA100
Professor ID: 1835082
Avg Quality: 3.12
Avg Difficulty: 3.5
Thumbs Up: 5
Thumbs Down: 6
Grade Mode: A-"
SPA100,2985995.0,The most difficult beginners' class. She is very rude and unapproachable. Her reading and listening assignments were a total nightmare. I was very excited to learn Spanish but had to drop the course because of the way students are evaluated.,"Summarize the following student feedback in a formal, third-person tone.
Course: SPA100
Professor ID: 2985995
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B"
SPA101,3041628.0,"The most helpful prof you could ever find at uoft. Probably the best prof, nice guy and and makes learning spanish enjoyable. He spends more time telling stories in English than actually teaching Spanish. Don't take this course if you genuinely want to learn Spanish at a fast rate.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA101
Professor ID: 3041628
Avg Quality: 4.0
Avg Difficulty: 1.33
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: Unknown"
SPA101,3068115.0,"The class is easy & low-stress. The midterm/exam is straightforward if you study even a bit. Listening exams are tricky but guessable (got 84 on both). He's kind, replies fast to emails, and clear in explanations.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA101
Professor ID: 3068115
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
SPA101,3077867.0,The sweetest and most genuine prof I have ever met. She is so patient and really cares about the materials but also the students. Love her so much. 1000000% recommend. Summarize the following student feedback in a formal third-person tone.,"Summarize the following student feedback in a formal, third-person tone.
Course: SPA101
Professor ID: 3077867
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
SPA102,2985995.0,"Professor makes inappropriate and rude comments. Made me feel like I was in High School. She screams like there is something wrong with her. Do not take her classes! Don't know why she got such bad ratings, personally, I think she is great!","Summarize the following student feedback in a formal, third-person tone.
Course: SPA102
Professor ID: 2985995
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
SPA102,3041628.0,"A proper language class where it's not super focused on the tests. Salvador was super keen on making the class an open space for people to make mistakes. He encouraged everyone to speak Spanish most of the time, while being super funny and sweet.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA102
Professor ID: 3041628
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
SPA205,3049924.0,"She was not able to connect with nor teach the students, considering it is a class of about 12 people. She tried to incorporate her line of thesis ""Non-binary spanish"" and added it as a bonus question on a midterm.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA205
Professor ID: 3049924
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
SPA219,3065043.0,"Colantoni is one of the best professors in the Spanish Department. She's incredibly kind and genuinely cares about her students' success. Her lectures are engaging, and if you need help, her office hours are invaluable.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA219
Professor ID: 3065043
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
SPA220,1881132.0,"Olga is very passionate about the subject and wants everyone to succeed. She knows Spanish very well and has the talent to teach it to others in an eloquent and helpful manner, much better than most native speakers. Did not enjoy this course at all. Totally boring.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA220
Professor ID: 1881132
Avg Quality: 3.67
Avg Difficulty: 2.33
Thumbs Up: 1
Thumbs Down: 2
Grade Mode: Unknown"
SPA275,1835082.0,"Student feedback on a professor. Summarize the following student feedback in a formal, third-person tone. The professor's grading was tough and his explanations were not clear enough. I would not take his class again.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA275
Professor ID: 1835082
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Rather not say"
SPA319,1835082.0,"I had him as a instructor for SPA319 and as a TA in Latin American Cinema and he was a phenomenal teacher, huge amount of enthusiasm, and very knowledgable. Summarize the following student feedback in a formal, third-person tone.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA319
Professor ID: 1835082
Avg Quality: 4.5
Avg Difficulty: 2.0
Thumbs Up: 2
Thumbs Down: 4
Grade Mode: Unknown"
SPA320,1881132.0,Professor is not a native Spanish speaker and it shows as she constantly makes mistakes. She is hard to understand during listening exercises as the recordings aren't very clear. Would not recommend her as a prof!,"Summarize the following student feedback in a formal, third-person tone.
Course: SPA320
Professor ID: 1881132
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: Unknown"
SPA324,2985995.0,"weekly readings were long and accompanied by weekly quizzes, but she is a fair and caring prof and lectures were interesting + engaging. The 2 hours of lecture a week are held in a seminar-type format and are a discussion of the readings she assigns so make sure you actually do them. Clear expectations for assignments and a fair marker overall.","Summarize the following student feedback in a formal, third-person tone.
Course: SPA324
Professor ID: 2985995
Avg Quality: 4.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
STA130,2919962.0,"Professor ID: 2919962. The professor is a very good professor, hope he can rise up on RMP. Summarize the following student feedback in a formal, third-person tone.","Summarize the following student feedback in a formal, third-person tone.
Course: STA130
Professor ID: 2919962
Avg Quality: 1.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
STA130,3019899.0,"Professor ID: 3019899. The professor is described as a good professor and a good teacher. Summarize the following student feedback in a formal, third-person tone. Professor: ""Good professor. Good teacher. Good student""","Summarize the following student feedback in a formal, third-person tone.
Course: STA130
Professor ID: 3019899
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
STA220,2725143.0,"Professor does no teaching at all and just reads from notes that are literally scribbles, and doesn't explain properly. He is extremely rude, condescending and gives no explanation just reads numbers. Would not recommend his class at all.","Summarize the following student feedback in a formal, third-person tone.
Course: STA220
Professor ID: 2725143
Avg Quality: 1.08
Avg Difficulty: 4.25
Thumbs Up: 4
Thumbs Down: 0
Grade Mode: Not sure yet"
STA237,3022467.0,"The fast-pace style is controversial to many, including me. Garcia is an able prof compared to many other profs I saw. If you can switch to another section. STA237 is hard, but Prof Dong is a good teacher.","Summarize the following student feedback in a formal, third-person tone.
Course: STA237
Professor ID: 3022467
Avg Quality: 3.93
Avg Difficulty: 3.29
Thumbs Up: 7
Thumbs Down: 1
Grade Mode: A"
STA261,2887878.0,"Although there are always typo in the lecture notes, the midterms are very fair. The final exam was way too hard and just overall the course was a mess. No coherent schedule, terrible lectures and across the board terrible communication.","Summarize the following student feedback in a formal, third-person tone.
Course: STA261
Professor ID: 2887878
Avg Quality: 1.33
Avg Difficulty: 4.56
Thumbs Up: 65
Thumbs Down: 2
Grade Mode: Not sure yet"
STA303,2825389.0,"The instructor was great! Midterm for afternoon section is quite fair and the morning section is harder, which causes the average inconsistent across 2 sections. However, the final exam is more difficult, and I can not even figure out how to do time series problem.","Summarize the following student feedback in a formal, third-person tone.
Course: STA303
Professor ID: 2825389
Avg Quality: 1.75
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: D-"
STA305,2725143.0,Dr.Singh curved the grade after the final which is better than some of the profs at UofT. He is not a prof like the Rate shows. Not enough time for midterms and heavy loads of questions for the final exam.,"Summarize the following student feedback in a formal, third-person tone.
Course: STA305
Professor ID: 2725143
Avg Quality: 1.43
Avg Difficulty: 4.43
Thumbs Up: 3
Thumbs Down: 1
Grade Mode: Unknown"
STA314,2439921.0,"CSC311 is extremely disorganized and slow to response. There are lots of mistakes in problem sets, and he uploads grades at last minute. Some homework were too easy, and lectures were light. Take CSC311 if you can.","Summarize the following student feedback in a formal, third-person tone.
Course: STA314
Professor ID: 2439921
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A+"
STA314,2929991.0,"Professor ID: 2929991. Summarize the following student feedback in a formal, third-person tone. The course is called STA314. The professor is a professor at the University of St. Louis.","Summarize the following student feedback in a formal, third-person tone.
Course: STA314
Professor ID: 2929991
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
STA365,2439921.0,"Taken during COVID season so all online, no exams, 100% hw mark. Lectures are fun, but unfocused and lacking concrete examples. Assignments are long and difficult, and very little help is given. Emails ignored (apparently email 'wasnt working' for half the sem). Basically, have fun learning everything yourself, including STAN!","Summarize the following student feedback in a formal, third-person tone.
Course: STA365
Professor ID: 2439921
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Drop/Withdrawal"
STA414,2933010.0,"Professor Zwiernik's classes were unclear and confused. He is a harsh grader, and did not make himself available to meet outside of class. I would definitely not recommend this class.","Summarize the following student feedback in a formal, third-person tone.
Course: STA414
Professor ID: 2933010
Avg Quality: 3.67
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
STA457,2725143.0,"Professor Singh is a deeply flawed educator who fails to meet basic standards of teaching. His classes are a complete waste of time, as he fails to explain concepts properly. His lack of teaching ability and human decency is detrimental to any student who dares to enroll in his course.","Summarize the following student feedback in a formal, third-person tone.
Course: STA457
Professor ID: 2725143
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
