course_code,prof_id,summary,metadata
RLG372,3007836.0,"Dr. Lindsay takes all of the pressure of grades away, and just wants you to learn. Many weeks are online, and he records those lectures. Attendance and participation are graded, but he is very kind and understanding about attendance.","Course: RLG372
Professor ID: 3007836
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
RLG388,1809543.0,"Callie is always eager to answer questions about the course, or anything regarding the subject. The classes were nicely broken up so the first half was lecture and the second half was discussion. Callie was easy-going and casual but dedicated and knowledgeable.","Course: RLG388
Professor ID: 1809543
Avg Quality: 5.0
Avg Difficulty: 2.67
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
RSM100,2678217.0,Sabrina searches you on social media if she notices you in class. She is always denying all her mistakes and being very mean. People fall asleep and leave her ... stay away from Sabrina.,"Course: RSM100
Professor ID: 2678217
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
RSM219,2391832.0,"Nayana is a sweet person, but she can get confused when people ask questions during class. If you have to take RSM219, take it with her. Shes one of the best and gives you all the material you need to do well.","Course: RSM219
Professor ID: 2391832
Avg Quality: 3.8
Avg Difficulty: 2.4
Thumbs Up: 3
Thumbs Down: 0
Grade Mode: Unknown"
RSM230,1031444.0,"Professor ID: 1031444. Course: RSM230. Prof. ID:1031444; Course name: R SM230. Course title: ""RSM230,"" Course name is ""R SM230"", Course title is ""SM230""; Course name means ""RSA230"" or ""RSC230""","Course: RSM230
Professor ID: 1031444
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
RSM250,3000189.0,"One of the best profs for RSM250. fosters a lot of class engagement. Exceptional professor, deeply passionate about teaching. Presents material with great enthusiasm. Overall, a truly positive experience.","Course: RSM250
Professor ID: 3000189
Avg Quality: 5.0
Avg Difficulty: 2.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
RSM270,2557712.0,"She was nice as a person, I hope all the best for her in the future. However, the course coordinator for rsm270 really needs to step it up. The Wiley assignments were horrendous on their typos, physical code shipping, and overall coordination. Take with caution!","Course: RSM270
Professor ID: 2557712
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
RSM295,1155827.0,Amazing Professor has a thorough understanding of the topics he teaches!! Def worth taking his class as he is very insightful and tries his best to make the content entertaining and practical. Course: RSM295.Professor ID: 1155827.,"Course: RSM295
Professor ID: 1155827
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
RSM323,2979372.0,One of the best professors in all of Rotman. He contributes his own experience of audit into the class. The conclusion of all lectures was the best one in my whole degree. I am so glad that he became my professor.,"Course: RSM323
Professor ID: 2979372
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Rather not say"
RSM326,3065563.0,Prof Shah is amazing. Explains things clearly and genuinely cares about students learning. Most useful material taught in the most straightforward way. Prof Divyesh is a really good professor ever! He is always very patient to answer all the questions and did help me a lot in my study.,"Course: RSM326
Professor ID: 3065563
Avg Quality: 5.0
Avg Difficulty: 2.83
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
RSM332,1155827.0,"William Huggins is probably the best thing that has happened to Rotman. He is brilliant,funny and SOOO good looking! A real life version of Harvey Specter! Extremely helpful and actually knows what he is talking about!","Course: RSM332
Professor ID: 1155827
Avg Quality: 3.2
Avg Difficulty: 2.8
Thumbs Up: 8
Thumbs Down: 6
Grade Mode: Unknown"
RSM333,1155827.0,Crystal clear. Makes you want to consider the industry. Makes complex topics sound easy. Tests are fair. Great presence. Asset to the university; I'm glad to have been taught by him prior to grad.,"Course: RSM333
Professor ID: 1155827
Avg Quality: 4.83
Avg Difficulty: 2.67
Thumbs Up: 0
Thumbs Down: 4
Grade Mode: Unknown"
RSM333,2147830.0,Anwar's lectures are written in class and then uploaded so lectures are a breeze. He prioritizes what he discusses in the lectures to exam material (not bombarded with extra material) Only downside is it can be hard to hear him as he is quieter.,"Course: RSM333
Professor ID: 2147830
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
RSM392,2919110.0,"Best prof ever had in UofT. Course: RSM392. Professor ID: 2919110. Course name: ""RSM392"" Course type: ""Courses"" Course length: 2.5 hours. Course difficulty: 1.5.","Course: RSM392
Professor ID: 2919110
Avg Quality: 5.0
Avg Difficulty: 1.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
RSM392,2919541.0,The cases that we read are pretty interesting. It's an easy class if you just participate in the discussions. Most of the concepts are quite intuitive. She's a nice and approachable person.,"Course: RSM392
Professor ID: 2919541
Avg Quality: 4.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
RSM392,3083816.0,"Lectures were engaging, often had props, contained lots of real world examples, and in-class participation was very enjoyable. Learning expectations were clear, and grading was fair. If Prof Shvadron is teaching RSM392 again, I would highly recommend.","Course: RSM392
Professor ID: 3083816
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
RSM429,2957793.0,Professor ID: 2957793Professor Name: RSM429.Professor name: R SM429. Professor ID:2957793. Professor Name: RSM429Professor ID : 2957794. Professor name: RSM429. Prof ID: SS429.,"Course: RSM429
Professor ID: 2957793
Avg Quality: 1.25
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
RSM432,2983930.0,The concepts he mentioned in the class are useful but heavy. His explanations of a lot of statistical concepts are very long-winded and obtuse. An amazing professor! Great lectures and fair tests. I highly recommend taking RSM432 with him!,"Course: RSM432
Professor ID: 2983930
Avg Quality: 3.25
Avg Difficulty: 3.25
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
RSM432,3062759.0,"The professor's slides were unorganized and more time-inefficient to learn from. His accent sometimes makes his lectures hard to understand as well. The two assignments, besides a presentation and final, were extremely hard that students couldn't solve all themselves.","Course: RSM432
Professor ID: 3062759
Avg Quality: 1.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B"
RSM433,1155827.0,"Not a nice person but a decent lecturer. Best Prof at Rotman!!! The best Finance professor at the University of Toronto. Take his classes, you won't be disappointed but you might fail as his exams are extremely fair.","Course: RSM433
Professor ID: 1155827
Avg Quality: 4.5
Avg Difficulty: 3.67
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: Unknown"
RSM433,2869697.0,"Professor Adlam is one of the only University of Toronto profs dedicated to his students' success. Attendance and participation in class is mandatory, and no phones are allowed out during the lecture.","Course: RSM433
Professor ID: 2869697
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
RSM480,2996077.0,"Excellent prof. Lots of experience in the field. Mainly a grad prof but has started to teach some undergrad again, which is wonderful, because he's very knowledgable. Go for him.","Course: RSM480
Professor ID: 2996077
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
RSM484,2674191.0,Joseph is one of my faviourite profs at Rotman. His lectures are always interesting and he goes beyond textbook using his personal experiences. Most lectures are discussions of his industry experience. The graded components (midterm/project/final) is entirely based on textbook.,"Course: RSM484
Professor ID: 2674191
Avg Quality: 2.75
Avg Difficulty: 3.5
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
RSM6304,3031567.0,This course is hard for no reason! Every week we spend time on the meaningless assignment which always have unclear instruction and TA always say opposite to the instruction. TA is dreaming I know MFRM has no choice but this prof and this course will be the hardest course in your program.,"Course: RSM6304
Professor ID: 3031567
Avg Quality: 1.0
Avg Difficulty: 4.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
RTA233,3050941.0,"Sonny is an amazing sports writer, which makes everything he teaches so much more valuable. The assignments for the class are really clear and he gives excellent feedback. I'm not even in sports media but I'd take any class he teaches.","Course: RTA233
Professor ID: 3050941
Avg Quality: 5.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
SAS114,2325951.0,"Not enthusiastic, and reads directly off the slides. In fact, his lectures are so boring that going to the class is like having a free white noise machine to sleep to. Without explaining in detail about the assignments he gives, he expects us to know formatting details he didn't tell us about.","Course: SAS114
Professor ID: 2325951
Avg Quality: 3.5
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
SAS114,2980208.0,"Professor Naeem has a strong command over the course content. She allows you to explore deeper into concepts and topics brought up in class. It's an easy course for sure, but attendance is mandatory and the midterm questions weren't in the assigned content.","Course: SAS114
Professor ID: 2980208
Avg Quality: 3.67
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
SCS00914,1868014.0,"Professor Pranjivan was very knowledgeable and caring. He patiently answered all your questions over and over until you completely understand. Lazy man – did not do examples on black board or reply emails. If you need someone to read the slides to you, take his course!","Course: SCS00914
Professor ID: 1868014
Avg Quality: 4.33
Avg Difficulty: 3.0
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: Unknown"
SCS0914,1868014.0,Professor Pranjivan was excellent in teaching us a very difficult subject. He made Advanced Financial Accounting make sense with great examples and willingness to work through questions with us in class. Most of the students in my class enjoyed working with Vince.,"Course: SCS0914
Professor ID: 1868014
Avg Quality: 2.5
Avg Difficulty: 3.4
Thumbs Up: 12
Thumbs Down: 0
Grade Mode: Unknown"
SCS2810,2650079.0,Bernard is a dinosaur when it comes to the subject of online and e commerce. This particular course is good for someone who does not understand the basics. The assignments are more work than a PT online course should entail.,"Course: SCS2810
Professor ID: 2650079
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
SCS2844,2500158.0,"Take a course with Michael! Many of the lectures and rubrics are NOT clear, so make sure you read through the class assignment thoroughly before starting. He is very patient and will answer all your questions.","Course: SCS2844
Professor ID: 2500158
Avg Quality: 4.67
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
SDS199,2924452.0,"Dr. Minai is a very passionate, caring and kind instructor. Participation is the basis of the class, so show up and raise your hand once per class. Assignments are pass/fail where submitting anything gets you full marks.","Course: SDS199
Professor ID: 2924452
Avg Quality: 4.8
Avg Difficulty: 1.6
Thumbs Up: 4
Thumbs Down: 0
Grade Mode: A+"
SDS255,3109070.0,"This is a TA, but they are horrible, their feedback gives you nothing, literally says cite to everything when its your OWN idea. Just picks at everything in your paper, mocks you, and this person didn't even attend lecture...","Course: SDS255
Professor ID: 3109070
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Not sure yet"
SDS382,2924452.0,Prof. Minai is a very caring professor with a deep insights and brilliant teaching skills. Her courses are one of the most meaningful courses I have taken so far. She was also a professor that I could trust much and talk without stress.,"Course: SDS382
Professor ID: 2924452
Avg Quality: 2.33
Avg Difficulty: 4.0
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: A+"
SDS478,2737286.0,The course was very unorganized. Paper topics were difficult to interpret. Unclear about expectations. Tries to hard to try to defend music as an academic discourse instead of focusing on making information understandable.,"Course: SDS478
Professor ID: 2737286
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
SES2999,1914610.0,Dr. Sawchuk is one of the most inspirational professors you will encounter at the University of Toronto. He has a unique and caring teaching style and his student centered attitude is what makes him exceptional. Take any of his courses. You won't be disappointed.,"Course: SES2999
Professor ID: 1914610
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 3
Thumbs Down: 0
Grade Mode: A"
SLA234,2630703.0,"Professor Mandusic is a great professor. He is helpful outside of class, and the way he plans his assignments make them easy to follow and easy to succeed in. Great passion for his subject and a very accessible style of lecturing.","Course: SLA234
Professor ID: 2630703
Avg Quality: 4.67
Avg Difficulty: 1.67
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
